Wall time,Step,Value
1485535796.0967605,1701,0.3683144450187683
1485535797.000229,1704,0.37885570526123047
1485535799.0964828,1711,0.2582319378852844
1485535801.7815301,1720,0.22620725631713867
1485535804.9149132,1730,0.19836434721946716
1485535806.1282783,1734,0.19116254150867462
1485535806.7232673,1736,0.22361616790294647
1485535807.6484413,1739,0.4510185718536377
1485535809.1585858,1744,0.29631850123405457
1485535810.1142704,1747,0.3166638910770416
1485535810.429599,1748,0.11609820276498795
1485535810.7450905,1749,0.22959022223949432
1485535816.4600925,1768,0.250942200422287
1485535819.2000463,1777,0.28733646869659424
1485535821.0099123,1783,0.2630850374698639
1485535823.1281586,1790,0.15710556507110596
1485535823.432289,1791,0.26145705580711365
1485535826.1502604,1800,0.24043571949005127
1485535828.23264,1807,0.43607497215270996
1485535831.8367035,1819,0.27449774742126465
1485535834.544331,1828,0.46051478385925293
1485535835.7409108,1832,0.16929078102111816
1485535838.7323532,1842,0.19291511178016663
1485535839.9413178,1846,0.22700050473213196
1485535841.4557962,1851,0.17008797824382782
1485535842.652776,1855,0.2717468738555908
1485535846.5709596,1868,0.14750324189662933
1485535847.4695404,1871,0.16027028858661652
1485535849.2814155,1877,0.33084356784820557
1485535849.5790083,1878,0.21442855894565582
1485535849.883683,1879,0.27350538969039917
1485535859.9446416,1913,0.2858828902244568
1485535861.7510135,1919,0.24936456978321075
1485535866.8547647,1936,0.2769377529621124
1485535867.4502873,1938,0.16294479370117188
1485535868.0352235,1940,0.16850700974464417
1485535869.8236823,1946,0.30348795652389526
1485535870.7559621,1949,0.16625425219535828
1485535871.4250681,1951,0.33280882239341736
1485535872.3450818,1954,0.32302600145339966
1485535876.8404658,1969,0.12902210652828217
1485535877.4513617,1971,0.1457202434539795
1485535881.1088078,1983,0.2339104264974594
1485535881.4034996,1984,0.2993415594100952
1485535881.7086644,1985,0.31647685170173645
1485535887.1183355,2003,0.4798431992530823
1485535888.310234,2007,0.39477255940437317
1485535890.728485,2015,0.20160356163978577
1485535891.9221475,2019,0.2300342172384262
1485535894.9640045,2029,0.2320668250322342
1485535895.8653548,2032,0.28275981545448303
1485535896.760046,2035,0.16712045669555664
1485535897.6503687,2038,0.3327423632144928
1485535905.1642454,2062,0.21783308684825897
1485535908.8003216,2074,0.2670338749885559
1485535909.0988429,2075,0.3194931149482727
1485535910.0066853,2078,0.07820096611976624
1485535910.2977712,2079,0.1505902111530304
1485535910.9078147,2081,0.2306089997291565
1485535911.4993663,2083,0.32871177792549133
1485535912.7019749,2087,0.3787352442741394
1485535913.92123,2091,0.22320759296417236
1485535915.4177628,2096,0.2750718295574188
1485535916.0056465,2098,0.1284499168395996
1485535928.4541578,2113,0.09831652790307999
1485535937.1812642,2143,0.17693403363227844
1485535938.0817122,2146,0.3638818562030792
1485535938.3816023,2147,0.15708810091018677
1485535939.5774229,2151,0.07692192494869232
1485535940.171236,2153,0.23352742195129395
1485535941.669247,2158,0.2469300478696823
1485535944.3972406,2167,0.1146429106593132
1485535946.8017411,2175,0.2672799825668335
1485535948.0083194,2179,0.08585666865110397
1485535950.9754794,2189,0.04159649834036827
1485535951.5696108,2191,0.15787604451179504
1485535952.1611674,2193,0.3029542863368988
1485535952.4551933,2194,0.07434430718421936
1485535953.7038665,2198,0.3088734745979309
1485535954.589785,2201,0.20063412189483643
1485535956.9586246,2209,0.2675020396709442
1485535958.1467733,2213,0.09924226999282837
1485535962.3204374,2227,0.40488147735595703
1485535964.1704307,2233,0.14721691608428955
1485535965.733768,2238,0.08030495047569275
1485535966.111126,2239,0.1480945199728012
1485535966.7478967,2241,0.08007204532623291
1485535967.7751167,2244,0.608432412147522
1485535968.4364574,2246,0.3138023018836975
1485535969.0847907,2248,0.15675856173038483
1485535969.394965,2249,0.22233206033706665
1485535971.5279338,2256,0.07892101258039474
1485535972.4130323,2259,0.07940024882555008
1485535973.9655712,2264,0.09702233970165253
1485535979.6900687,2283,0.33937689661979675
1485535982.7025268,2293,0.09044544398784637
1485535984.5277681,2299,0.08666534721851349
1485535986.3241496,2305,0.25189006328582764
1485535987.5188694,2309,0.4463401436805725
1485535987.8173342,2310,0.17533829808235168
1485535991.1287348,2321,0.22105102241039276
1485535991.4356754,2322,0.2135659158229828
1485535995.9262447,2337,0.1987144947052002
1485535998.8995125,2347,0.13845482468605042
1485536001.6220586,2356,0.14908844232559204
1485536006.721722,2373,0.22935602068901062
1485536012.067195,2391,0.040292344987392426
1485536012.3641713,2392,0.1545255333185196
1485536012.962509,2394,0.19340096414089203
1485536015.962024,2404,0.26202183961868286
1485536017.163715,2408,0.11134326457977295
1485536020.1527593,2418,0.11385949701070786
1485536022.537024,2426,0.1755879819393158
1485536022.8328898,2427,0.23259776830673218
1485536026.1256218,2438,0.04059609770774841
1485536028.5072458,2446,0.30383169651031494
1485536030.2663999,2452,0.2949654757976532
1485536030.5616002,2453,0.20982591807842255
1485536031.1639922,2455,0.29055508971214294
1485536031.7509553,2457,0.17451032996177673
1485536033.2439837,2462,0.18386110663414001
1485536040.862243,2487,0.1417723000049591
1485536041.1645463,2488,0.1537313461303711
1485536044.2176588,2498,0.13538318872451782
1485536044.8236191,2500,0.09932385385036469
1485536046.0191681,2504,0.0624590739607811
1485536046.3138554,2505,0.1637902557849884
1485536050.516339,2519,0.36967071890830994
1485536052.316225,2525,0.19655434787273407
1485536053.816434,2530,0.2538050711154938
1485536054.4088902,2532,0.1659589409828186
1485536055.022745,2534,0.19858673214912415
1485536055.6200993,2536,0.2803599536418915
1485536059.5144598,2549,0.15508511662483215
1485536060.7185173,2553,0.21124407649040222
1485536061.3116033,2555,0.18622486293315887
1485536062.217599,2558,0.3130142092704773
1485536065.2185082,2568,0.21772456169128418
1485536068.2232602,2578,0.13228274881839752
1485536068.8257735,2580,0.11218242347240448
1485536072.426924,2592,0.22965767979621887
1485536072.7291577,2593,0.16406388580799103
1485536073.034049,2594,0.2676447033882141
1485536075.445904,2602,0.21158701181411743
1485536077.2458913,2608,0.17062270641326904
1485536082.3219097,2625,0.25845104455947876
1485536084.1132214,2631,0.20885565876960754
1485536084.4134347,2632,0.3850868344306946
1485536086.7786636,2640,0.22552569210529327
1485536088.5715044,2646,0.24310067296028137
1485536090.365648,2652,0.1745004504919052
1485536091.866378,2657,0.2996135950088501
1485536098.7212408,2680,0.1413881480693817
1485536099.317882,2682,0.2980007827281952
1485536100.801956,2687,0.0734725296497345
1485536102.399862,2692,0.15624693036079407
1485536106.3448927,2705,0.3218238949775696
1485536108.4535685,2712,0.4225984811782837
1485536113.0597966,2727,0.28014272451400757
1485536116.6808221,2739,0.28033748269081116
1485536117.5801878,2742,0.1759907603263855
1485536119.3974907,2748,0.20360606908798218
1485536121.8084095,2756,0.14877668023109436
1485536122.09849,2757,0.1767183542251587
1485536122.7038383,2759,0.17241889238357544
1485536125.4028523,2768,0.351800799369812
1485536132.3003824,2791,0.16095301508903503
1485536132.5969324,2792,0.038480520248413086
1485536132.9017391,2793,0.07355092465877533
1485536134.9979384,2800,0.04198423773050308
1485536138.3255768,2811,0.21960364282131195
1485536138.9226165,2813,0.17969658970832825
1485536150.2116907,2825,0.18876446783542633
1485536150.5071013,2826,0.10920453816652298
1485536151.417909,2829,0.14526869356632233
1485536152.0172336,2831,0.07416557520627975
1485536152.3197277,2832,0.2679639458656311
1485536161.0331724,2861,0.18473243713378906
1485536164.636793,2873,0.10995464026927948
1485536164.9255755,2874,0.16411042213439941
1485536167.6488307,2883,0.15546685457229614
1485536169.461245,2889,0.18836478888988495
1485536170.4710252,2892,0.187150776386261
1485536172.3011742,2898,0.10570389777421951
1485536173.5239449,2902,0.12202569842338562
1485536178.6888218,2919,0.03610347956418991
1485536179.2830966,2921,0.23309868574142456
1485536179.5838943,2922,0.10662289708852768
1485536179.8801172,2923,0.08299143612384796
1485536183.188983,2934,0.09206579625606537
1485536188.6499949,2952,0.1203417181968689
1485536193.8120518,2969,0.03110453486442566
1485536195.9296498,2976,0.09535673260688782
1485536196.2393687,2977,0.14981728792190552
1485536197.1354768,2980,0.07861648499965668
1485536201.9459257,2996,0.20661219954490662
1485536203.1238933,3000,0.10401169955730438
1485536204.6449268,3005,0.13982249796390533
1485536205.2437162,3007,0.2004120945930481
1485536205.8314965,3009,0.15866008400917053
1485536206.4617794,3011,0.056237321346998215
1485536207.0709295,3013,0.0783853679895401
1485536208.2586668,3017,0.4610358476638794
1485536208.563813,3018,0.08338471502065659
1485536211.8803945,3029,0.17466671764850616
1485536212.775026,3032,0.09131277352571487
1485536215.140727,3040,0.13638180494308472
1485536216.0341341,3043,0.15402337908744812
1485536218.7517393,3052,0.302484929561615
1485536223.2436397,3067,0.21522106230258942
1485536224.4261565,3071,0.05478200688958168
1485536225.0264754,3073,0.26275745034217834
1485536229.5273824,3088,0.06939268112182617
1485536233.39644,3101,0.04342368245124817
1485536240.4708874,3124,0.03728438913822174
1485536245.0557358,3139,0.14307934045791626
1485536245.347253,3140,0.066169872879982
1485536247.1632535,3146,0.08536471426486969
1485536247.4636676,3147,0.07712728530168533
1485536248.9643981,3152,0.12872610986232758
1485536250.4657996,3157,0.22537246346473694
1485536251.6673033,3161,0.37638571858406067
1485536252.2681065,3163,0.28384461998939514
1485536257.0906026,3179,0.11622829735279083
1485536260.4192586,3190,0.02005501091480255
1485536262.5007844,3197,0.16223695874214172
1485536262.8030357,3198,0.4155701696872711
1485536264.8900838,3205,0.15521106123924255
1485536265.7952354,3208,0.0508243590593338
1485536272.9388847,3232,0.20844976603984833
1485536273.8687227,3235,0.32739439606666565
1485536275.9714172,3242,0.17998471856117249
1485536276.8605025,3245,0.16804155707359314
1485536277.1641545,3246,0.206696555018425
1485536277.7721426,3248,0.054086729884147644
1485536278.0756702,3249,0.198316752910614
1485536284.1938143,3269,0.1280752718448639
1485536285.6781085,3274,0.26995745301246643
1485536288.4144247,3283,0.14508387446403503
1485536289.01044,3285,0.2201339453458786
1485536289.6141512,3287,0.10239869356155396
1485536295.6095362,3307,0.12018246948719025
1485536298.0316744,3315,0.24614670872688293
1485536302.253751,3329,0.1063985824584961
1485536302.5482948,3330,0.15440671145915985
1485536304.0168526,3335,0.15044976770877838
1485536305.5023441,3340,0.12213490158319473
1485536307.603568,3347,0.027670379728078842
1485536311.1711004,3359,0.1189679354429245
1485536316.2635639,3376,0.19006887078285217
1485536316.8645113,3378,0.08860050141811371
1485536317.458043,3380,0.12347199767827988
1485536318.329979,3383,0.08096529543399811
1485536319.8394315,3388,0.06165361776947975
1485536324.9107447,3405,0.1433703899383545
1485536326.4257352,3410,0.08629058301448822
1485536332.9523792,3432,0.238050177693367
1485536333.867356,3435,0.06812810152769089
1485536335.3733191,3440,0.34269005060195923
1485536337.4545066,3447,0.0646267905831337
1485536338.6487567,3451,0.05328855663537979
1485536339.228346,3453,0.12337753176689148
1485536341.0413537,3459,0.10003306716680527
1485536341.3325303,3460,0.09513506293296814
1485536343.0925617,3466,0.3275304138660431
1485536345.1785777,3473,0.06737390160560608
1485536347.0480614,3479,0.02015555463731289
1485536348.010611,3482,0.29299667477607727
1485536353.0895398,3499,0.14946117997169495
1485536353.7061892,3501,0.12993234395980835
1485536356.7318451,3511,0.027705058455467224
1485536357.6366403,3514,0.01560510415583849
1485536358.223917,3516,0.287600576877594
1485536367.706081,3521,0.13955405354499817
1485536372.2146187,3537,0.07778734713792801
1485536372.822041,3539,0.10958357155323029
1485536374.63334,3545,0.11250661313533783
1485536375.831817,3549,0.06367776542901993
1485536376.4523141,3551,0.01492922194302082
1485536380.653177,3565,0.052317116409540176
1485536384.2273862,3577,0.025711197406053543
1485536385.7310793,3582,0.04151158779859543
1485536389.324834,3594,0.03576822578907013
1485536391.4370515,3601,0.18490585684776306
1485536391.7322717,3602,0.015748070552945137
1485536397.090111,3620,0.20534783601760864
1485536397.6857038,3622,0.2787795662879944
1485536398.2739809,3624,0.013591783121228218
1485536399.171524,3627,0.09283114969730377
1485536400.051991,3630,0.19033975899219513
1485536405.1637704,3647,0.032273657619953156
1485536408.47692,3658,0.08447171747684479
1485536408.7767332,3659,0.13566984236240387
1485536410.5466313,3665,0.1955527514219284
1485536412.6313977,3672,0.08982309699058533
1485536419.9443974,3696,0.12857016921043396
1485536421.7568002,3702,0.37174075841903687
1485536422.361433,3704,0.03563768416643143
1485536428.6590903,3725,0.05073904991149902
1485536429.5519977,3728,0.1405976116657257
1485536430.738463,3732,0.06387122720479965
1485536431.0435083,3733,0.04088759422302246
1485536431.340284,3734,0.2555926740169525
1485536433.153091,3740,0.05210265517234802
1485536434.074222,3743,0.12082774937152863
1485536434.6839037,3745,0.11020320653915405
1485536437.445268,3754,0.05635697394609451
1485536439.5192304,3761,0.2000303864479065
1485536443.4018958,3774,0.26157382130622864
1485536444.6036053,3778,0.14870817959308624
1485536445.794105,3782,0.0712188109755516
1485536449.9734747,3795,0.029903758317232132
1485536450.5829608,3797,0.07119075953960419
1485536451.534004,3800,0.39161133766174316
1485536455.3034728,3812,0.09013307094573975
1485536456.523278,3816,0.015889421105384827
1485536458.0309734,3821,0.06231720745563507
1485536458.6377883,3823,0.1027606800198555
1485536461.9907455,3833,0.03699523210525513
1485536462.5978441,3835,0.0390172079205513
1485536463.2233443,3837,0.11060573160648346
1485536467.302017,3850,0.22595275938510895
1485536472.2655888,3866,0.1536400318145752
1485536473.7483108,3871,0.07296444475650787
1485536475.8051147,3878,0.2012086808681488
1485536483.3010933,3903,0.025400202721357346
1485536483.592833,3904,0.02765227109193802
1485536483.902362,3905,0.02182227559387684
1485536485.9609268,3912,0.0770454853773117
1485536489.010453,3922,0.1330910623073578
1485536491.3741684,3930,0.09086831659078598
1485536493.4298291,3937,0.11014914512634277
1485536494.6331122,3941,0.2107752114534378
1485536497.9166079,3952,0.1578492969274521
1485536499.6916702,3958,0.11632931232452393
1485536501.4673622,3964,0.06434459984302521
1485536506.8184247,3982,0.24055661261081696
1485536507.99679,3986,0.12986136972904205
1485536511.2603488,3997,0.072438545525074
1485536512.8711557,4002,0.27463045716285706
1485536514.3572104,4007,0.03855995833873749
1485536515.5595899,4011,0.07982838898897171
1485536515.8727806,4012,0.12323299050331116
1485536519.1643436,4023,0.11306644976139069
1485536519.4529324,4024,0.35625362396240234
1485536522.7539117,4035,0.03697261959314346
1485536523.3608818,4037,0.039831534028053284
1485536523.6516702,4038,0.12327295541763306
1485536525.7374964,4045,0.04392172768712044
1485536526.6356812,4048,0.36201247572898865
1485536526.9312427,4049,0.1074143499135971
1485536527.2274878,4050,0.045990634709596634
1485536535.5314074,4078,0.06471392512321472
1485536540.5861444,4095,0.08484457433223724
1485536542.0646122,4100,0.0911044031381607
1485536542.3563929,4101,0.14936946332454681
1485536542.94844,4103,0.09797811508178711
1485536545.321175,4111,0.04870227724313736
1485536562.839688,4169,0.09376788139343262
1485536567.321903,4184,0.1635415256023407
1485536570.5780053,4195,0.20723901689052582
1485536570.8742537,4196,0.10366246104240417
1485536571.4778013,4198,0.04992767795920372
1485536572.0830631,4200,0.12088550627231598
1485536572.9725242,4203,0.0755019336938858
1485536573.266429,4204,0.12188577651977539
1485536573.8700027,4206,0.06723649054765701
1485536588.6115193,4229,0.02339841239154339
1485536589.9505858,4234,0.07447610050439835
1485536590.8637743,4237,0.023499615490436554
1485536591.7576315,4240,0.0977211743593216
1485536593.23999,4245,0.07910964637994766
1485536596.5210214,4256,0.11645299196243286
1485536599.220748,4265,0.015460957773029804
1485536600.1080103,4268,0.08592380583286285
1485536600.4059336,4269,0.4009473919868469
1485536603.0986226,4278,0.2350884974002838
1485536604.877914,4284,0.06479893624782562
1485536609.6281812,4300,0.13987013697624207
1485536611.419618,4306,0.03506285697221756
1485536612.6043577,4310,0.0633615031838417
1485536615.2773886,4319,0.013676270842552185
1485536615.8847888,4321,0.01814943179488182
1485536618.6713593,4330,0.1389811486005783
1485536619.8764865,4334,0.05588288977742195
1485536621.677812,4340,0.013007398694753647
1485536623.1634035,4345,0.023907789960503578
1485536624.9863617,4351,0.01258076075464487
1485536627.7100964,4360,0.01556035690009594
1485536629.786374,4367,0.010799472220242023
1485536630.9738708,4371,0.13116562366485596
1485536633.6790287,4380,0.03702251985669136
1485536638.134198,4395,0.09153629094362259
1485536640.23746,4402,0.06557630747556686
1485536642.036323,4408,0.023974720388650894
1485536643.2349796,4412,0.08206306397914886
1485536643.5309505,4413,0.16737550497055054
1485536649.2122214,4432,0.08406305313110352
1485536649.5070977,4433,0.13417497277259827
1485536650.1007972,4435,0.021793443709611893
1485536651.894294,4441,0.29277002811431885
1485536652.7897892,4444,0.19167591631412506
1485536660.86704,4471,0.0262333732098341
1485536662.6580048,4477,0.04226085543632507
1485536663.8745148,4481,0.02272431179881096
1485536664.7807343,4484,0.1825050413608551
1485536667.1704915,4492,0.023449130356311798
1485536667.8243341,4494,0.018244974315166473
1485536672.8727095,4511,0.0678405910730362
1485536673.1700325,4512,0.047396279871463776
1485536678.8668356,4531,0.01490586344152689
1485536679.1633027,4532,0.015432137995958328
1485536680.0491219,4535,0.03087174892425537
1485536682.1368866,4542,0.06310191750526428
1485536682.7354317,4544,0.012531457468867302
1485536685.1913278,4552,0.013880646787583828
1485536685.8230946,4554,0.1223718672990799
1485536686.1287892,4555,0.28201696276664734
1485536690.036534,4568,0.14749744534492493
1485536690.6419039,4570,0.03628890961408615
1485536693.6848035,4580,0.11914445459842682
1485536694.6016936,4583,0.050421975553035736
1485536697.8992798,4594,0.09804007411003113
1485536698.7974188,4597,0.03455708175897598
1485536699.3944871,4599,0.02747587114572525
1485536699.9962127,4601,0.26701128482818604
1485536703.6158433,4613,0.16669443249702454
1485536708.7186873,4630,0.07876826822757721
1485536713.1769893,4645,0.15752969682216644
1485536714.971309,4651,0.08886649459600449
1485536717.0662885,4658,0.03605352342128754
1485536719.4614773,4666,0.12829317152500153
1485536720.6564007,4670,0.012067153118550777
1485536722.764852,4677,0.019172631204128265
1485536723.064016,4678,0.010969053953886032
1485536723.362731,4679,0.07320734113454819
1485536726.3518937,4689,0.03383234888315201
1485536732.6194274,4710,0.03467302769422531
1485536734.1115963,4715,0.028696227818727493
1485536735.5979898,4720,0.03742820397019386
1485536737.378522,4726,0.20153270661830902
1485536740.3945081,4736,0.02178381383419037
