Wall time,Step,Value
1485537067.0125616,6033,1.0
1485537067.2418728,6034,0.96875
1485537067.926937,6037,1.0
1485537068.6070132,6040,0.96875
1485537071.7718701,6054,1.0
1485537072.905567,6059,0.9375
1485537073.584395,6062,0.96875
1485537077.4321191,6079,0.90625
1485537077.6570144,6080,0.96875
1485537078.5674598,6084,1.0
1485537079.6942487,6089,1.0
1485537081.2770045,6096,0.96875
1485537083.3299778,6105,1.0
1485537083.781649,6107,1.0
1485537086.0356615,6117,0.90625
1485537087.4008963,6123,1.0
1485537087.848252,6125,0.90625
1485537089.1843505,6131,0.9375
1485537089.636142,6133,1.0
1485537090.088361,6135,0.96875
1485537092.7989175,6147,0.96875
1485537093.2424228,6149,1.0
1485537093.6896522,6151,1.0
1485537095.504558,6159,1.0
1485537098.903519,6174,1.0
1485537099.8107378,6178,0.875
1485537100.9602551,6183,0.9375
1485537101.7101948,6186,1.0
1485537105.3882842,6202,1.0
1485537107.725551,6212,1.0
1485537107.9692607,6213,0.96875
1485537108.464836,6215,1.0
1485537109.8537953,6221,0.96875
1485537110.091602,6222,0.96875
1485537111.330196,6227,1.0
1485537112.968404,6234,0.875
1485537114.1165802,6239,1.0
1485537115.7095919,6246,0.9375
1485537117.0725095,6252,0.96875
1485537120.0492752,6265,0.96875
1485537121.625725,6272,0.96875
1485537125.9110804,6291,0.96875
1485537130.4193566,6311,0.96875
1485537131.0984886,6314,1.0
1485537132.008985,6318,0.96875
1485537132.2389183,6319,1.0
1485537133.81836,6326,1.0
1485537144.024012,6343,1.0
1485537146.3132153,6354,1.0
1485537148.7986171,6365,0.96875
1485537150.3840218,6372,1.0
1485537151.7451627,6378,0.96875
1485537157.1619213,6402,0.96875
1485537162.3452678,6425,0.96875
1485537164.3654554,6434,1.0
1485537167.87778,6449,1.0
1485537168.1005914,6450,1.0
1485537169.8112936,6457,0.96875
1485537170.723627,6461,0.9375
1485537173.0294585,6471,1.0
1485537173.7225332,6474,1.0
1485537173.946302,6475,0.96875
1485537176.380497,6485,0.96875
1485537177.2971616,6489,1.0
1485537179.1640432,6497,0.96875
1485537179.3885698,6498,1.0
1485537180.3416789,6502,1.0
1485537182.4018614,6511,1.0
1485537182.6353076,6512,0.96875
1485537184.9188273,6522,1.0
1485537185.146137,6523,0.96875
1485537185.371767,6524,0.96875
1485537187.19859,6532,1.0
1485537188.118105,6536,1.0
1485537191.7767909,6552,0.96875
1485537193.6130373,6560,1.0
1485537197.2380054,6576,1.0
1485537198.1649573,6580,1.0
1485537198.6294043,6582,1.0
1485537198.8603253,6583,1.0
1485537199.5375555,6586,0.96875
1485537201.5834854,6595,1.0
1485537201.8134778,6596,1.0
1485537203.8919284,6605,1.0
1485537204.5737164,6608,1.0
1485537206.854543,6618,0.90625
1485537207.9769793,6623,1.0
1485537214.3660378,6651,1.0
1485537216.2183979,6659,0.96875
1485537218.2839181,6668,1.0
1485537218.7433195,6670,0.96875
1485537219.6527555,6674,0.96875
1485537221.0290036,6680,0.96875
1485537221.4821997,6682,0.96875
1485537221.7155542,6683,1.0
1485537223.3189447,6690,1.0
1485537223.9998188,6693,1.0
1485537225.1261237,6698,1.0
1485537225.8046582,6701,1.0
1485537226.0283039,6702,1.0
1485537227.6368256,6709,0.96875
1485537228.5516894,6713,0.96875
1485537229.463067,6717,1.0
1485537231.7382615,6727,1.0
1485537231.9653482,6728,0.96875
1485537234.7095222,6740,1.0
1485537235.6365335,6744,1.0
1485537237.2925556,6751,1.0
1485537238.2028341,6755,1.0
1485537240.7339182,6766,0.9375
1485537243.5257058,6778,1.0
1485537247.1707222,6794,0.90625
1485537251.9794617,6815,0.96875
1485537252.902133,6819,1.0
1485537256.3369079,6834,1.0
1485537257.4780595,6839,1.0
1485537258.1655333,6842,0.96875
1485537259.531887,6848,1.0
1485537260.436098,6852,1.0
1485537261.3587813,6856,1.0
1485537263.1730337,6864,1.0
1485537264.5462313,6870,0.96875
1485537264.767222,6871,1.0
1485537264.9943676,6872,1.0
1485537268.646639,6888,0.96875
1485537270.225261,6895,1.0
1485537270.686382,6897,0.96875
1485537272.053669,6903,1.0
1485537273.8754575,6911,1.0
1485537274.5593119,6914,0.96875
1485537275.458693,6918,1.0
1485537275.912664,6920,1.0
1485537277.7242827,6928,1.0
1485537279.5437338,6936,1.0
1485537280.225275,6939,1.0
1485537283.4049833,6953,1.0
1485537284.3172326,6957,0.96875
1485537286.1291194,6965,0.96875
1485537286.804365,6968,1.0
1485537288.1734242,6974,1.0
1485537292.0361292,6991,0.96875
1485537292.2649522,6992,1.0
1485537292.7133813,6994,0.96875
1485537296.795939,7012,1.0
1485537297.7046595,7016,1.0
1485537298.3769724,7019,1.0
1485537300.6667292,7029,1.0
